Número,Cor,Hora/Minuto,Data,Apostas no Vermelho,Apostas no Branco,Apostas no Preto,Seed
9,black,23:38,23:38:39,R$ 1.698,06,R$ 1.698,06,R$ 513,24,b9de6dd0-0f98-427e-bb56-3e00bd6cbcb1872d8329-691c-46ba-ae3c-8f599e34e8c1
11,black,23:38,23:38:09,R$ 633,36,R$ 1.304,94,R$ 475,02,623ad69b-d9ab-4f0a-921b-be12e2e5ab75f84b6081-4410-4a33-a419-5e7a4db1fd80
8,black,23:37,23:37:39,R$ 589,68,R$ 1.539,72,R$ 1.124,76,1d422034-fd65-4aeb-b7fc-c4cfde4f5ac19e7fbe6f-05bd-45bd-a277-519bc2eb8423
3,red,23:37,23:37:09,R$ 425,88,R$ 1.392,30,R$ 704,34,49d3853d-a607-4608-ac62-5061c8021f106f04fba8-9eb8-4ced-972b-ef0a68f17d8d
6,red,23:36,23:36:39,R$ 234,78,R$ 1.479,66,R$ 338,52,236d859f-5f25-4498-9f04-076da36eca55fa9243b9-546e-47f1-a3d5-a183d3473086
7,red,23:36,23:36:09,R$ 638,82,R$ 1.430,52,R$ 234,78,1b2fe13a-e5c2-4c75-8b15-e66c690b425c9dd2cb0c-abda-43c0-bfdb-6e2874afb2ef
11,black,23:35,23:35:39,R$ 202,02,R$ 1.435,98,R$ 857,22,78d6abb1-e565-420c-86ff-c22f76c0d3a53ef11846-6dad-4441-9313-9dc5a40f02b9
2,red,23:35,23:35:09,R$ 436,80,R$ 1.463,28,R$ 283,92,5369cda4-7162-46ad-b1d4-3607d023b69c0cc4a54a-9c78-4726-8cd3-62156aff1775
2,red,23:34,23:34:39,R$ 1.157,52,R$ 1.610,70,R$ 267,54,95f67c8b-3d75-4ae8-ae26-2e506ba95e4e6d5f3cc6-95d1-4a43-8417-9d5a4a2ab535
13,black,23:34,23:34:09,R$ 354,90,R$ 1.370,46,R$ 409,50,ee8676e0-bd03-4310-aafa-b1ae50063ea6df79cde6-d94f-418a-858c-b6f4e0e1d851
7,red,23:33,23:33:39,R$ 720,72,R$ 1.506,96,R$ 1.501,50,fc3e134c-2186-43d1-881f-b490dd9f9e479d24b229-d627-4637-aa72-111389005566
10,black,23:33,23:33:09,R$ 1.081,08,R$ 1.676,22,R$ 267,54,1def67e3-e3de-4221-87c0-9cfea7ab9bbb27749fef-8db5-4c97-8807-ab7d34d3b836
9,black,23:32,23:32:39,R$ 262,08,R$ 1.479,66,R$ 829,92,e074b350-6eeb-4f51-8604-daa492057e450c4dbb67-7d48-44a9-ba1d-c83761a459be
3,red,23:32,23:32:09,R$ 677,04,R$ 1.496,04,R$ 349,44,e29cc9de-eaf7-4f73-acf5-c08b42bd20d1fb6164d9-b01b-43fe-b233-459a21bce5e0
8,black,23:31,23:31:39,R$ 513,24,R$ 1.556,10,R$ 1.796,34,187ae78c-ffa2-4948-8c0d-14fa1bbc79fdad5a72c3-7c29-499b-8246-3fb653966ff5
2,red,23:31,23:31:09,R$ 671,58,R$ 2.386,02,R$ 879,06,b4860bf4-d038-412a-84d5-d5843b4730852de2de99-593f-4b68-87fa-f44380606051
0,white,23:30,23:30:39,R$ 382,20,R$ 1.496,04,R$ 551,46,47a6fab2-96b8-4efb-8d48-97d840b964587cc0259e-b921-4e2a-9b7d-402772971b20
9,black,23:30,23:30:08,R$ 677,04,R$ 1.714,44,R$ 485,94,7322eb0f-6565-4004-a51e-f25fc8650e3f1df99915-1480-4441-a594-c46c891551b2
2,red,23:29,23:29:38,R$ 518,70,R$ 1.610,70,R$ 556,92,ce361636-0566-40ca-909e-f858cd327ed1b783c8e6-8b2f-4955-897a-703f205cceba
5,red,23:29,23:29:08,R$ 398,58,R$ 1.769,04,R$ 1.441,44,d3b40c5a-bc91-45ad-81c6-aff4f588048c413069d5-f33d-4afe-805f-3df481ba585c
3,red,23:28,23:28:38,R$ 333,06,R$ 2.167,62,R$ 1.135,68,4a4c20a3-db85-420c-940e-cd0e0b197bfeaf2258eb-7307-467c-a871-4e264aea3deb
11,black,23:28,23:28:08,R$ 202,02,R$ 1.834,56,R$ 589,68,a2016e3c-07ea-4d4c-b5a5-3867a004e300364072f4-6db8-4c51-b974-9a14b38ee60c
1,red,23:27,23:27:38,R$ 1.534,26,R$ 1.900,08,R$ 251,16,62fe5aff-b07b-442e-81ee-65a412d9c5d4d4675191-9f73-461d-b4ce-d08af59ac588
8,black,23:27,23:27:08,R$ 633,36,R$ 1.927,38,R$ 1.747,20,68b71b97-75d6-4c84-b0f3-b3f37fb06cfa7aea6db3-86d7-4718-8de0-86970219a88b
9,black,23:26,23:26:38,R$ 1.883,70,R$ 2.336,88,R$ 420,42,8906a413-6dbf-44d1-b370-9e3b696e55d2129b866e-8e5a-437b-99b4-2926977f7411
4,red,23:26,23:26:08,R$ 2.113,02,R$ 1.818,18,R$ 398,58,ebda8e4e-d5f6-466b-9159-3245d65634dd894cc794-2f57-49dc-85df-76fa2268ae5f
10,black,23:25,23:25:38,R$ 1.190,28,R$ 1.823,64,R$ 300,30,fa93133d-cb60-4a9a-83b3-20ece025b429d44055bb-1e2b-4f8d-a4fc-5663f2f03eb3
8,black,23:25,23:25:08,R$ 649,74,R$ 1.927,38,R$ 720,72,ea2f6e35-2761-43ce-ad5b-7d0bd42290ced785bcea-5ad7-4a10-b238-ed4b98c38f76
2,red,23:24,23:24:38,R$ 748,02,R$ 2.031,12,R$ 1.048,32,e7e07049-f7ce-42af-868e-f6034fa02754300cb7c4-a709-4d75-941e-8d05865da5df
1,red,23:24,23:24:08,R$ 2.227,68,R$ 1.976,52,R$ 655,20,508b1210-ca06-455e-bdd6-728b1b32e75d3b225805-4be8-4f7c-9ea0-d09dfbc0dcc0
14,black,23:23,23:23:38,R$ 655,20,R$ 2.173,08,R$ 1.021,02,c1f9d4ec-f8e9-4a06-bbf9-68c8b223e0b54374dbd2-7e7a-4ffe-9519-cb2f47e3f74c
2,red,23:23,23:23:08,R$ 305,76,R$ 2.227,68,R$ 513,24,bbe7dd8f-d933-4b84-beba-d9ff0253d32207fe4463-f76d-44f5-a350-837a632445fa
14,black,23:22,23:22:38,R$ 387,66,R$ 2.222,22,R$ 485,94,8cf2ac6b-fca6-47e8-91ff-c482f3a3f559ccf62402-f764-485f-83ba-eae48e4ef379
9,black,23:22,23:22:08,R$ 1.283,10,R$ 2.937,48,R$ 338,52,36dd0ec3-3bd4-445a-b0ad-2b1cfb124b48d842f0ae-612e-4f7a-b07e-1f9220423892
1,red,23:21,23:21:37,R$ 300,30,R$ 2.342,34,R$ 1.332,24,f4627303-2774-46df-a601-454b1aaec671a322e8f9-357e-47cf-8e3d-6f9c4f20550c
4,red,23:21,23:21:07,R$ 1.026,48,R$ 1.894,62,R$ 835,38,46cb6438-20e5-4cb3-8f3e-dbe606337b2d20169e67-3f1b-45eb-a068-797d831190ad
4,red,23:20,23:20:37,R$ 567,84,R$ 1.779,96,R$ 1.157,52,9d2304c7-b108-4764-a094-c838ae27d60b375fc51a-7dd0-4a3f-8fbf-cc811a63b270
14,black,23:20,23:20:07,R$ 649,74,R$ 2.031,12,R$ 758,94,475c7e53-b3a1-4f54-b6e8-76504882271d2d8e5549-62f3-4440-997c-ae0663b68f81
8,black,23:19,23:19:37,R$ 551,46,R$ 2.200,38,R$ 562,38,92eea22f-65c4-4d02-9978-bd3463ad5f196456d4e1-16b3-46ee-b6f9-cbd519830ad5
6,red,23:19,23:19:07,R$ 1.004,64,R$ 2.042,04,R$ 802,62,dab54640-eda0-4931-a7d9-6a90fe5965d98eba0a25-ca0a-4b5a-ae8c-5363454af695
8,black,23:18,23:18:37,R$ 1.654,38,R$ 2.205,84,R$ 338,52,a24a214d-dfd1-4378-8a37-e7dd70c8acb29091b62e-ae2c-4237-8220-45d4b08902e3
14,black,23:18,23:18:07,R$ 600,60,R$ 1.730,82,R$ 1.081,08,6b946d4f-e927-4cf2-bd6c-16140a4f7be393d17cc9-2793-4465-9a9c-e4d909f56fdd
13,black,23:17,23:17:37,R$ 1.141,14,R$ 2.036,58,R$ 666,12,27710f01-2cd2-4b2d-ba7b-871df7475092a754379b-fd7a-40f5-b3c8-5a3edb85d20a
8,black,23:17,23:17:07,R$ 349,44,R$ 2.462,46,R$ 1.370,46,d39ea7d6-7840-40ec-852d-e4bdbff4fd54c4600c43-826a-493d-8471-eeb63542212b
3,red,23:16,23:16:37,R$ 1.627,08,R$ 2.063,88,R$ 687,96,4be2787c-b5bc-4afe-8620-fca36a1dc9506af147d0-7ad4-427f-8a1a-785d94746a3e
11,black,23:16,23:16:07,R$ 1.463,28,R$ 1.916,46,R$ 857,22,3aed7e1f-cd45-480e-87f6-b227cb8b41e860b5cfcd-c033-4918-bf3e-ea7fe0027090
10,black,23:15,23:15:37,R$ 1.692,60,R$ 1.818,18,R$ 338,52,b1f94102-9afd-4c7f-8db7-da897e6bcef78f7666d9-929c-42fd-a935-604615f1226f
10,black,23:15,23:15:07,R$ 851,76,R$ 1.856,40,R$ 835,38,e5c8b1ae-e2f4-452c-9554-d4d6213c3a8a804c82b4-5ed8-4a04-84ea-01b43a32b6a8
3,red,23:14,23:14:37,R$ 283,92,R$ 2.855,58,R$ 737,10,ced36a94-7891-4762-b6e6-7d5a7e03f64ab32f4f08-a380-4d1a-892c-5c2fe886662c
0,white,23:14,23:14:07,R$ 595,14,R$ 1.785,42,R$ 376,74,fe245fb3-cdfa-4a68-9a04-1100e39d365003710e17-300b-48b1-9061-6c9995059411
2,red,23:13,23:13:36,R$ 420,42,R$ 2.031,12,R$ 960,96,76b34eca-73a6-42a6-8d0f-0d3e8d17658073795217-5c0c-40c9-92d2-ea6ff9782895
6,red,23:13,23:13:06,R$ 371,28,R$ 2.151,24,R$ 1.714,44,b55687dd-874d-4c80-a625-6cfcfcf300b60a48d182-4823-4408-9b77-407b0819bd49
2,red,23:12,23:12:36,R$ 753,48,R$ 1.932,84,R$ 540,54,f99628ed-31ae-476f-a0b4-37658b65a9b8b806c2a1-d529-4d63-84b7-72efc8218af1
10,black,23:12,23:12:06,R$ 1.332,24,R$ 1.801,80,R$ 606,06,7e64a471-1084-4c7d-be87-cfca6972987adb73fba8-ab4e-4b13-92ce-9267818179fc
10,black,23:11,23:11:36,R$ 731,64,R$ 1.654,38,R$ 633,36,4b3b2d18-991d-4404-b669-c8cd4357acc7aaee12fb-6a28-48c2-b5d3-49bf733505b9
6,red,23:11,23:11:06,R$ 802,62,R$ 2.746,38,R$ 524,16,bae11d39-0b91-43b0-b65f-3edde5d21967179ae203-3b26-41d4-9760-7c3f616baa06
0,white,23:10,23:10:36,R$ 758,94,R$ 2.096,64,R$ 638,82,7524bd0a-1866-4b7d-888d-07f97d787f4acd8582c8-edce-425b-ab25-febe9682da84
11,black,23:10,23:10:06,R$ 507,78,R$ 2.227,68,R$ 1.900,08,12658269-fa46-46e9-a094-4569479357c5f5e3c1b4-cb10-4bfa-a905-71e0dff4da47
4,red,23:09,23:09:36,R$ 114,66,R$ 1.648,92,R$ 1.998,36,13cfe1d7-0f82-4617-b16b-af2c0f5bafa8e7197067-cb2a-4db1-9f12-59c75e6d33a5
5,red,23:09,23:09:06,R$ 513,24,R$ 1.949,22,R$ 491,40,bb96a2c4-5b70-4db3-adb3-c08fec0347e5361604a1-bb6e-44aa-bce8-64fd2dbce118
13,black,23:08,23:08:36,R$ 584,22,R$ 2.320,50,R$ 1.905,54,83d9b7d8-d20e-46b1-b757-848f681dd53873603066-e6c6-4ce8-be9b-a596001b7708
3,red,23:08,23:08:06,R$ 535,08,R$ 2.178,54,R$ 1.561,56,a689e58f-d940-43c6-8547-36dd380ed35668cf36eb-241d-421e-b02a-0a7644c61bd1
14,black,23:07,23:07:36,R$ 469,56,R$ 1.949,22,R$ 1.719,90,44a94c5a-45a7-4de5-997a-4d903baab7d79e153c82-9e38-4bb6-bd9a-eb969b59bb27
8,black,23:07,23:07:06,R$ 1.064,70,R$ 1.921,92,R$ 802,62,6e2110e2-fced-4221-8d2e-74885d2886421e2a5db3-2d6f-4796-8e17-dbe940cc8172
14,black,23:06,23:06:36,R$ 1.173,90,R$ 1.632,54,R$ 322,14,6086940d-80a3-4481-9bb0-9f1c8a7cf78f69f22e20-4d64-4948-a6dd-f685f1a52d60
13,black,23:06,23:06:06,R$ 709,80,R$ 1.758,12,R$ 726,18,6614bec8-df7e-40c5-8d5e-804b4a16255f469b801f-ef69-4592-a2f5-b18859657441
14,black,23:05,23:05:36,R$ 928,20,R$ 2.140,32,R$ 2.402,40,f6bd58b2-2d6b-4b29-ab03-6a0693821044970f37d2-ddc6-49d6-b9e1-d28c3ddd5a38
3,red,23:05,23:05:05,R$ 769,86,R$ 1.965,60,R$ 1.703,52,37e715b8-84b4-4026-8f88-29d1e7c678fb7dfe135f-7a27-4e57-9485-aa3888c222e2
4,red,23:04,23:04:35,R$ 775,32,R$ 1.834,56,R$ 1.943,76,4bbc3acf-dca9-4ccf-aa99-e95a2a10163412368111-db8d-4e7f-9f8f-cdbfa86eafe4
12,black,23:04,23:04:05,R$ 1.474,20,R$ 1.840,02,R$ 1.157,52,cb0df4aa-32a2-4994-bac6-ee64bc39614ef48facb4-79a3-47a8-a5e6-b1d8eb2339d4
9,black,23:03,23:03:35,R$ 540,54,R$ 2.085,72,R$ 1.386,84,70b915a4-46f9-44a2-9cf1-13c4a3f20f1d9f354d9f-386f-403f-b515-2848f14c064b
14,black,23:03,23:03:05,R$ 496,86,R$ 2.080,26,R$ 1.015,56,c96e281d-e94e-4a41-a8a5-ffb58faf45594db296b6-2e80-4c93-967c-81c2bcab4dd2
6,red,23:02,23:02:35,R$ 884,52,R$ 1.976,52,R$ 1.730,82,c774bb94-a7c5-48b3-a730-5f50c03924aa91792054-50ab-4ac6-80c6-8d24691a30fb
14,black,23:02,23:02:05,R$ 1.141,14,R$ 2.238,60,R$ 1.638,00,bc7ec1d8-69ec-42fc-91eb-fdd63ae69c8d77b52b29-81fb-4e92-ac7c-4818c4e62294
12,black,23:01,23:01:35,R$ 1.523,34,R$ 2.074,80,R$ 1.326,78,912b7da2-a7cf-4648-a930-22fea9a1e277bd3a4636-0bf4-4caa-b526-1e3e96dc04e7
11,black,23:01,23:01:05,R$ 1.277,64,R$ 2.031,12,R$ 704,34,d137b51a-c287-443b-9267-e55535f79b23f9407e63-ca22-4e79-ace3-670771dfbeeb
14,black,23:00,23:00:35,R$ 529,62,R$ 2.265,90,R$ 1.064,70,ece1b6d3-609d-4e14-a548-439a333e63b79ef71cf1-bb50-460e-bd03-66ab7ad81ade
13,black,23:00,23:00:05,R$ 436,80,R$ 2.325,96,R$ 1.425,06,67503cd3-979b-407a-8fed-7da9a65b7d2d76c0cd72-f451-4646-bed9-9c27a6317185
5,red,22:59,22:59:35,R$ 562,38,R$ 2.298,66,R$ 1.015,56,cba6c1c4-3f78-4971-918b-46071264b32f5a135bba-77db-421e-9f6b-47e98d20e368
2,red,22:59,22:59:05,R$ 191,10,R$ 2.265,90,R$ 1.070,16,42880a56-8087-482d-ae03-2bb18c85648827b7f134-f713-4b89-b28b-1d5949e1fb5e
3,red,22:58,22:58:35,R$ 1.386,84,R$ 2.031,12,R$ 808,08,c6891ebe-092a-4351-ba83-077cb549836e3ae88683-2003-440e-ba93-3317a3201a22
4,red,22:58,22:58:05,R$ 715,26,R$ 2.123,94,R$ 993,72,5449415d-9ec8-4f83-8231-ee6a2a119d7288e33a47-aec0-4407-ad92-061892982f18
2,red,22:57,22:57:35,R$ 715,26,R$ 1.932,84,R$ 584,22,2180eb89-6394-433a-993f-da21e2466dfcfe3c453d-112d-4905-ab61-3e6c0177983b
7,red,22:57,22:57:05,R$ 480,48,R$ 1.812,72,R$ 1.375,92,df49734b-8dc3-45da-9bf9-08f62c47db7d861f0e1c-e656-4110-9b09-c20486812938
10,black,22:56,22:56:34,R$ 436,80,R$ 1.534,26,R$ 999,18,67fb66b2-f6ce-417f-98a7-0981dfbdad3b77ceb477-5a27-4929-b992-30685af13f55
7,red,22:56,22:56:04,R$ 589,68,R$ 1.616,16,R$ 1.370,46,5e395682-4765-4cf9-ae1f-dd154e2b9cdd68bc73a2-c7e9-4b22-b601-d1fee2109e49
3,red,22:55,22:55:34,R$ 693,42,R$ 1.741,74,R$ 802,62,70d9263d-60ee-441d-8c23-f8350da8559d96994647-068e-4e58-bad7-112455be31ab
2,red,22:55,22:55:04,R$ 726,18,R$ 1.840,02,R$ 1.911,00,015f45f6-c5f3-48e4-b358-f067f005c9e0c8225f7d-f2bd-4427-aa6a-8d8e87c7876b
3,red,22:54,22:54:34,R$ 1.053,78,R$ 1.741,74,R$ 1.102,92,5cd8a61e-695f-4720-a180-4ebccad68bf72afe7212-a3dc-4845-aadf-619fbd6f34b6
12,black,22:54,22:54:04,R$ 1.348,62,R$ 1.610,70,R$ 3.150,42,db09d0e7-6c46-473f-a892-16653a4377d951f8ffae-d2ee-4e3f-b732-408d0cf94335
7,red,22:53,22:53:34,R$ 671,58,R$ 1.883,70,R$ 502,32,b70dd6cc-0eb4-473e-89fd-11239c2967a1e94a3ff4-e6a5-45f7-ba92-750d64d56bd0
13,black,22:53,22:53:04,R$ 600,60,R$ 1.528,80,R$ 988,26,aecb96ed-7b72-447e-a7af-bf04e204ebdf87d794a2-c542-48ed-834d-001441a4a00f
5,red,22:52,22:52:34,R$ 431,34,R$ 1.638,00,R$ 1.261,26,3f499408-8e6d-4008-b6c1-7218edaa95e0139ad46a-0edc-42d3-a3be-050beb97d55e
2,red,22:52,22:52:04,R$ 797,16,R$ 1.643,46,R$ 1.534,26,621a6647-d84d-4f70-a6a9-08900ab0856a525b825f-fbee-427a-bb9e-fb37981cd743
5,red,22:51,22:51:34,R$ 1.021,02,R$ 1.561,56,R$ 671,58,6403fda7-edae-46cc-8e2e-871131d02f88070c8981-936b-4f72-9215-f2f87fceb7d4
13,black,22:51,22:51:04,R$ 2.036,58,R$ 2.096,64,R$ 616,98,17d2a825-cdd8-4dae-b952-601beecec8a1a20c83db-f044-4072-8e63-98e71876b901
5,red,22:50,22:50:34,R$ 1.004,64,R$ 2.102,10,R$ 966,42,2c37e64f-afae-4759-8ec8-a56f0288a9987f5821bb-c943-4c60-85ca-60403c474c96
4,red,22:50,22:50:04,R$ 1.244,88,R$ 1.785,42,R$ 1.081,08,ac9110a7-9f86-4959-a7c3-4ffea15b53828e4c34bc-8fa6-4fdd-9c1a-9ea25ab82adb
10,black,22:49,22:49:34,R$ 851,76,R$ 3.974,88,R$ 13.033,02,4d240e0c-29f3-4e92-8815-e8ba668c2856a3b6bbaf-15f1-4a08-acd2-c0e2cb3f803d
11,black,22:49,22:49:04,R$ 2.244,06,R$ 2.664,48,R$ 442,26,e1fd3037-3fc0-49fa-801d-9ae5fd4f86bb90e3a618-bada-4ac4-8394-e446017d3b04
14,black,22:48,22:48:33,R$ 1.648,92,R$ 3.761,94,R$ 5.399,94,852720e5-20b7-40a0-a0f5-44ddec7205202bf0c840-693b-43bf-bbf6-a0ab028c9042
3,red,22:48,22:48:03,R$ 1.223,04,R$ 3.123,12,R$ 2.315,04,e238d438-e1f3-4c71-ab3c-9889a01d57d5d609bc18-26c0-4fdc-abb7-6b8ffd256941
13,black,22:47,22:47:33,R$ 2.244,06,R$ 3.030,30,R$ 5.083,26,55808908-d24e-4185-8d07-fc64b6989b52e5de153a-5a51-4b3b-8375-833fb4fc03ed
12,black,22:47,22:47:03,R$ 524,16,R$ 4.182,36,R$ 7.589,40,77e27093-de24-40bc-99a6-245def6eb129925ee17a-37ea-4a15-806c-3d410da7f091
11,black,22:46,22:46:33,R$ 4.772,04,R$ 3.046,68,R$ 1.228,50,56db4eeb-ac4e-448b-8dcd-36402b774d055daa496a-18f9-4461-9d88-9ebf2f5b4b7b
4,red,22:46,22:46:03,R$ 7.436,52,R$ 3.789,24,R$ 1.605,24,903cb4d5-665a-43af-a1a2-4ff82ba01aecb49aa300-9a49-4baf-9d54-3af30fc53b87
5,red,22:45,22:45:33,R$ 627,90,R$ 3.194,10,R$ 4.149,60,5eb9971b-8069-4ca5-9073-94d61123f6ebaa23cee7-1523-4780-996d-2cbfb22cc35f
2,red,22:45,22:45:03,R$ 1.031,94,R$ 2.708,16,R$ 2.249,52,d9e660a3-b6b0-4956-a2d1-969b1fa8fc538cc06800-13aa-4d1c-99e3-048446395808
11,black,22:44,22:44:33,R$ 906,36,R$ 3.254,16,R$ 3.865,68,74a08f42-dcf3-479b-891b-fe845af4f57ceaea7dd2-39f1-4faf-b15a-064ad6668411
0,white,22:44,22:44:03,R$ 982,80,R$ 1.616,16,R$ 1.758,12,7f585e2a-69d6-42c1-b68c-618b4e60894704a1be20-68ad-49e7-b621-744e958fefd6
2,red,22:43,22:43:33,R$ 819,00,R$ 1.687,14,R$ 753,48,425945e2-b6ed-4cf8-9705-231b00559fee53186c12-0a2b-4bde-9496-49af605eb755
13,black,22:43,22:43:03,R$ 1.048,32,R$ 1.774,50,R$ 464,10,a69e277b-9845-494f-917f-b48e612b0781462af639-a0a9-4e39-a168-81f75a9c8798
4,red,22:42,22:42:33,R$ 813,54,R$ 1.408,68,R$ 256,62,73822cd6-e9d0-447e-8086-b26a5bd248b11edfb9e6-f07f-4a79-84c2-79685cfc78a5
8,black,22:42,22:42:03,R$ 458,64,R$ 1.801,80,R$ 666,12,b3d708b2-2a81-4db6-b915-fb2e8060ede5201e4f1f-f08d-4455-9a79-402c47c2076b
1,red,22:41,22:41:33,R$ 546,00,R$ 2.626,26,R$ 3.292,38,b74e00e4-945c-43eb-be14-1a8507e650f8f3ece0ca-e8a8-4f84-ad8f-061ae2e41669
4,red,22:41,22:41:03,R$ 1.081,08,R$ 1.889,16,R$ 911,82,84655c36-05cb-417e-96ee-f7a93d2473884f9bd4b4-c3f4-45e2-846e-8364ef0c4269
12,black,22:40,22:40:33,R$ 1.097,46,R$ 1.872,78,R$ 611,52,966818f3-9002-4ea8-919b-3f687edbbb5ad6b4cbc7-1f76-4f93-b2af-5f30b11e23d2
2,red,22:40,22:40:02,R$ 835,38,R$ 1.840,02,R$ 660,66,38bba268-0ea9-4eae-a410-2080a475a43ebf755ab0-21ff-4705-bae9-ada70830d93f
7,red,22:39,22:39:32,R$ 556,92,R$ 1.894,62,R$ 786,24,ce573b50-de3d-4448-a1f6-fc4cdfdb1f4f2406b9c1-db7f-4f44-965e-3d19fbddea3a
4,red,22:39,22:39:02,R$ 846,30,R$ 1.561,56,R$ 769,86,5e6c26eb-aefa-43a3-924b-c53591e9e4d449dd397f-d6d0-4e33-8c93-32f1286fab62
7,red,22:38,22:38:32,R$ 944,58,R$ 1.714,44,R$ 311,22,77890c70-936f-44ba-ac5a-02a596f40b65f321c2a7-e09c-41dd-9416-2157caf4c34a
9,black,22:38,22:38:02,R$ 556,92,R$ 2.025,66,R$ 469,56,80091114-5715-416b-b327-125df1519b5e740068a2-c185-4c17-a763-4b530c0305ad
10,black,22:37,22:37:32,R$ 819,00,R$ 2.156,70,R$ 469,56,b2a11bb8-a013-4716-bd04-5d0afce0560316426b82-64b2-4f52-ad92-a596794022c3
4,red,22:37,22:37:02,R$ 1.255,80,R$ 1.883,70,R$ 950,04,fbfabe25-a10b-4057-a477-42386957bf22f00c40db-687c-4dbc-8da4-7b239588a231
12,black,22:36,22:36:32,R$ 595,14,R$ 1.812,72,R$ 1.785,42,16736d90-cf60-4697-a881-c72ffb102c42a48ceff8-6f88-451d-a141-888090dc6a1b
2,red,22:36,22:36:02,R$ 556,92,R$ 1.878,24,R$ 1.698,06,38d6c450-cc65-4538-b2b1-374b4dbad9c05c5c111a-d903-4fbd-9d53-485c0b281d13
4,red,22:35,22:35:32,R$ 748,02,R$ 1.911,00,R$ 578,76,4e21f0af-ddbb-4580-a5c4-5b51921cd0c146247408-6ee8-4dbe-a2cb-fe4909fac587
8,black,22:35,22:35:02,R$ 824,46,R$ 2.369,64,R$ 835,38,baa7a969-e33c-4cc0-9df8-5806ac35747b6160db35-9d81-420c-bcae-c670f66507cd
5,red,22:34,22:34:32,R$ 1.277,64,R$ 3.150,42,R$ 535,08,0b7ed736-4990-48cc-8a22-454ef625c5bcbcb03e9a-8c15-4ff0-8225-59cd64249643
